Year,Longitude,Latitude
2006,-87.748182746,41.874030718
2006,-87.606735755,41.787113361
2006,-87.692253528,41.781840195
2006,-87.595942248,41.799462461
2006,-87.68284896,41.693615277
2006,-87.71390755,41.856095633
2006,-87.734447423,41.903446827
2006,-87.63501745,41.790842609
2006,-87.590836687,41.760090211
2006,-87.640400769,41.732569819
2006,-87.720984615,41.924553066
2006,-87.681855019,41.85390675
2006,-87.705050827,41.934719406
2006,-87.756497369,41.886081621
2006,-87.584355543,41.766480771
2006,-87.741151361,41.883176938
2006,-87.673018596,41.791544829
2006,-87.652183869,41.772364083
2006,-87.726273338,41.862009675
2006,-87.714544578,41.895476313
2006,-87.595048945,41.764167937
2006,-87.657001014,41.751760891
2006,-87.702317641,41.876776356
2006,-87.575082912,41.743949634
2006,-87.691109338,41.904807025
2006,-87.697426458,41.881982656
2006,-87.611423652,41.741505268
2006,-87.611423652,41.741505268
2006,-87.674210703,41.767525387
2006,-87.675300318,41.883167009
2006,-87.648926472,41.751861269
2006,-87.674330475,41.794856483
2006,-87.601280918,41.758625915
2006,-87.653211667,41.939920707
2006,-87.622585108,41.767382267
2006,-87.55770028,41.749053265
2006,-87.714071948,41.86188416
2006,-87.659846238,41.798587035
2006,-87.676269741,41.776609827
2006,-87.727380936,41.858233936
2006,-87.639171722,41.706181257
2006,-87.730498018,41.87849745
2006,-87.655273828,41.717378186
2006,-87.655407293,41.722453222
2006,-87.667772896,41.761228524
2006,-87.708593054,41.798283438
2006,-87.745365981,41.932545457
2006,-87.70196353,41.938456565
2006,-87.715061131,41.914271626
2006,-87.659521747,41.723078428
2006,-87.62339354,41.678018588
2006,-87.65886264,41.965911528
2006,-87.704957578,41.885413255
2006,-87.584687735,41.78015499
2006,-87.719887592,41.892527477
2006,-87.698163036,41.820921443
2006,-87.605227749,41.752188169
2006,-87.661286494,41.735816901
2006,-87.658809886,41.758906715
2006,-87.643683122,41.797972468
2006,-87.718898949,41.899876756
2006,-87.664959482,41.762139765
2006,-87.596743849,41.65464198
2006,-87.702392815,41.775331973
2006,-87.582368111,41.763081338
2006,-87.654759753,41.963077284
2006,-87.623472718,41.771989936
2006,-87.639078661,41.68078465
2006,-87.654168733,41.680386323
2004,-87.641635424,41.849223127
2006,-87.677711947,41.796626686
2006,-87.701043668,41.791008191
2006,-87.555016689,41.753694936
2006,-87.675300318,41.883167009
2006,-87.715565745,41.895468089
2006,-87.55857919,41.750016955
2006,-87.726298517,41.875259067
2006,-87.673868046,41.806695412
2006,-87.621194785,41.808559899
2006,-87.567444769,41.751185092
2006,-87.629148835,41.690697149
2006,-87.660083169,41.739476258
2006,-87.674774761,41.771153839
2006,-87.717680911,41.860320126
2006,-87.709146772,41.860232898
2006,-87.608332812,41.733859373
2006,-87.663146869,41.785919501
2006,-87.745992199,41.93519135
2006,-87.591052726,41.768376634
2006,-87.557698925,41.749165772
2006,-87.62284629,41.703471629
2006,-87.623421862,41.703746874
2006,-87.717804557,41.935411425
2006,-87.563794018,41.750935666
2006,-87.630121852,41.718000917
2006,-87.693283585,41.828295662
2006,-87.586387726,41.778047465
2006,-87.760890374,41.908205733
2006,-87.677711947,41.796626686
2006,-87.773080931,41.906388799
2006,-87.646300248,41.742792128
2006,-87.584193726,41.747302562
2006,-87.602579875,41.744923653
2006,-87.677283297,41.750177022
2006,-87.668966288,41.810385665
2006,-87.550032493,41.736811056
2006,-87.768298153,41.884691327
2006,-87.723622964,41.85581282
2006,-87.751056978,41.887865368
2006,-87.618221974,41.771103898
2006,-87.681416075,41.934658994
2006,-87.689325726,41.797422361
2006,-87.635970724,41.680782299
2006,-87.651796379,41.840782151
2006,-87.662687356,41.865132942
2006,-87.608863651,41.701282175
2006,-87.614410099,41.686604656
2006,-87.603948559,41.705244076
2006,-87.751995844,41.897730194
2006,-87.679405552,41.762412253
2006,-87.653957073,41.714071734
2006,-87.659911267,41.865193536
2006,-87.697486352,41.927405573
2006,-87.686583945,41.929515362
2006,-87.633105375,41.909786287
2006,-87.663089637,41.736823619
2006,-87.572901299,41.744374304
2006,-87.65510293,41.980639456
2006,-87.711856109,41.857182254
2006,-87.711856109,41.857182254
2006,-87.715177582,41.898012655
2006,-87.602741498,41.750706929
2006,-87.705544596,41.862208339
2006,-87.594950449,41.769880924
2006,-87.766701942,41.897430484
2006,-87.620233013,41.794404428
2006,-87.681002091,41.776677959
2006,-87.690712255,42.009501913
2006,-87.669504831,41.784864189
2006,-87.666374791,41.741206191
2006,-87.599471878,41.781647224
2006,-87.705498727,41.860517626
2006,-87.621501647,41.710837306
2006,-87.604750959,41.652958587
2006,-87.71410272,41.848039534
2006,-87.619573006,41.712691482
2006,-87.697389983,41.871957714
2006,-87.692174629,41.912886513
2006,-87.619505198,41.688359857
2006,-87.622397131,41.688062185
2006,-87.612490478,41.750628547
2006,-87.748365913,41.899841292
2006,-87.65840454,41.83670752
2006,-87.633336248,41.808187211
2006,-87.565144678,41.758140253
2006,-87.565144678,41.758140253
2006,-87.728798089,41.903793185
2006,-87.671960655,41.797073968
2006,-87.647468534,41.789655249
2006,-87.632843785,41.755049273
2006,-87.60899975,41.733847113
2006,-87.699724693,41.787540374
2006,-87.708779015,41.847472833
2006,-87.765022234,41.884710837
2006,-87.613579606,41.758437423
2006,-87.605608794,41.780415657
2006,-87.652715044,41.692233255
2006,-87.675049311,41.776569909
2006,-87.749172906,41.93461208
2006,-87.710056264,41.849362335
2006,-87.683476951,42.017948937
2006,-87.724644992,41.847516848
2006,-87.714275939,41.879552758
2006,-87.590772269,41.757729699
2006,-87.674132369,41.854952155
2006,-87.688112032,41.763754044
2006,-87.558850737,41.745718468
2006,-87.674956028,41.773144493
2006,-87.580928049,41.773395944
2006,-87.574026222,41.772669951
2006,-87.69455439,41.863585727
2006,-87.645069093,41.865819053
2006,-87.765086779,41.886544315
2006,-87.62488406,41.827265715
2006,-87.638677057,41.733415636
2006,-87.597283435,41.774555702
2006,-87.59579941,41.76393126
2006,-87.625545223,41.788545302
2006,-87.536495793,41.705564556
2006,-87.536495793,41.705564556
2006,-87.56937846,41.72254192
2006,-87.598840303,41.655956217
2006,-87.620296111,41.773487859
2006,-87.627021086,41.85014407
2006,-87.624758638,41.70840401
2006,-87.645127655,41.746226472
2006,-87.645127655,41.746226472
2006,-87.645127655,41.746226472
2006,-87.727590195,41.865232897
2006,-87.671066016,41.856506974
2006,-87.62240731,41.792444765
2006,-87.741001296,41.931606452
2006,-87.751554247,41.909555628
2006,-87.670686936,41.795049578
2006,-87.622153316,41.70089042
2006,-87.638396561,41.904958399
2006,-87.744853925,41.869068563
2006,-87.61671965,41.787508133
2006,-87.724388981,41.881854367
2006,-87.654144229,41.766195532
2006,-87.660438139,41.750397942
2006,-87.584732228,41.804379051
2006,-87.53770539,41.707257948
2006,-87.624383802,41.882553868
2006,-87.646308185,41.791865699
2006,-87.708404682,41.862929211
2006,-87.715235175,41.86002982
2006,-87.733076403,41.882352904
2006,-87.617407672,41.786969054
2006,-87.75204698,41.876695801
2006,-87.620007718,41.708487135
2006,-87.775573961,41.919625407
2006,-87.764922563,41.972528379
2006,-87.713789167,41.892689579
2006,-87.605585857,41.784065414
2006,-87.62346776,41.787399094
2006,-87.567385388,41.747548499
2006,-87.656489817,41.718082413
2006,-87.748676583,41.889540985
2006,-87.725578452,41.911718008
2006,-87.769189563,41.898993229
2006,-87.673835355,41.764803632
2006,-87.596748883,41.654521261
2006,-87.638500244,41.681126941
2006,-87.729779176,41.905324142
2006,-87.707955539,41.840827231
2006,-87.619726687,41.681569005
2006,-87.755363176,41.888460669
2006,-87.602321253,41.655226457
2006,-87.708914503,41.89277569
2006,-87.664050635,41.72789922
2006,-87.725514655,41.852576386
2006,-87.644220423,41.713517035
2006,-87.690778617,41.816448367
2006,-87.525758806,41.700267163
2006,-87.694450143,41.904279559
2006,-87.707504567,41.934853553
2006,-87.705602493,41.864170798
2006,-87.587915691,41.727125922
2006,-87.587915691,41.727125922
2006,-87.735572798,41.883611814
2006,-87.626890005,41.842709067
2006,-87.668172722,41.791711717
2006,-87.745551103,41.873119908
2006,-87.576375543,41.768975173
2006,-87.681799758,41.760167294
2006,-87.685569871,41.792005976
2006,-87.556228779,41.730376566
2006,-87.721558791,41.933686164
2006,-87.570448042,41.776400433
2006,-87.699861374,41.881957694
2006,-87.671182257,41.831353733
2006,-87.711278451,41.960247081
2006,-87.680137475,41.883090343
2006,-87.609367425,41.724269034
2006,-87.698351267,41.782173188
2006,-87.753319639,41.947876714
2006,-87.653512545,41.967298725
2006,-87.64290984,41.671345244
2006,-87.596760307,41.744971567
2006,-87.763413465,41.886807703
2006,-87.616958092,41.769051525
2006,-87.731286707,41.877016948
2006,-87.640060441,41.881883933
2006,-87.640060441,41.881883933
2006,-87.640060441,41.881883933
2006,-87.772826812,41.780732986
2006,-87.711810588,41.906973626
2006,-87.60417953,41.759967099
2006,-87.673109334,41.794852216
2006,-87.608840922,41.75025981
2006,-87.659938475,41.866099299
2006,-87.631235316,41.896048219
2006,-87.750926972,41.904601844
2006,-87.717632254,41.844342775
2006,-87.640529044,41.711422875
2006,-87.588334385,41.757464186
2006,-87.605063397,41.745005285
2006,-87.736471968,41.871042334
2006,-87.701051605,41.7790047
2006,-87.57356008,41.740712272
2006,-87.617505767,41.758365901
2006,-87.722392208,41.931849227
2006,-87.621905441,41.794387355
2006,-87.60396869,41.655807747
2006,-87.733111146,41.917081441
2006,-87.699510196,41.779907312
2006,-87.611646208,41.651849462
2006,-87.627021086,41.85014407
2006,-87.696969609,41.795458885
2007,-87.674436286,41.766615573
2007,-87.744314763,41.891401248
2007,-87.580587091,41.765558758
2007,-87.712176626,41.838092148
2007,-87.627026373,41.850330711
2007,-87.728630875,41.898155638
2007,-87.733911427,41.880628389
2007,-87.623975522,41.790234333
2007,-87.663133974,41.73855005
2007,-87.624248541,41.801062213
2007,-87.712441046,41.847561294
2007,-87.658270718,41.784466665
2007,-87.73251675,41.912292391
2007,-87.699112935,41.911215388
2007,-87.749141224,41.891349063
2007,-87.581775883,41.739698771
2007,-87.614476891,41.830697249
2007,-87.662193688,41.795395449
2007,-87.765086511,41.8865745
2007,-87.760603846,41.89381625
2007,-87.659702446,41.793056458
2007,-87.649666954,41.780499684
2007,-87.62963477,41.759275097
2007,-87.7237692,41.899537729
2007,-87.7237692,41.899537729
2007,-87.634076137,41.791415927
2007,-87.641792558,41.897654542
2007,-87.617730818,41.675027816
2007,-87.545284948,41.730145605
2007,-87.723982869,41.871646346
2007,-87.713607116,41.845770099
2007,-87.689836794,41.873853081
2007,-87.697234274,41.998599905
2007,-87.697234274,41.998599905
2007,-87.69637604,41.999443101
2007,-87.707594883,41.968465176
2007,-87.648742059,41.770592765
2007,-87.544209152,41.742012829
2007,-87.670226282,41.77676446
2007,-87.633024081,41.664550814
2007,-87.646255059,41.662070195
2007,-87.664844779,41.803896231
2007,-87.619306201,41.797949772
2007,-87.626855304,41.679796296
2007,-87.660361321,41.806842108
2007,-87.594571959,41.725851639
2007,-87.621189729,41.808354047
2007,-87.639072991,41.684036655
2007,-87.758411303,41.882328854
2007,-87.64070371,41.773582519
2007,-87.637686734,41.740649137
2007,-87.673228613,41.798952863
2007,-87.605326291,41.756115887
2007,-87.713882442,41.870867827
2007,-87.71150689,41.897762321
2007,-87.761498101,41.90761875
2007,-87.651871061,41.946389104
2007,-87.651871061,41.946389104
2007,-87.651871061,41.946389104
2007,-87.651871061,41.946389104
2007,-87.627160657,41.668271945
2007,-87.650968938,41.968244105
2007,-87.770120244,41.894239279
2007,-87.746784047,41.890467122
2007,-87.626345707,41.708954417
2007,-87.750722449,41.895580487
2007,-87.726806596,41.837819069
2007,-87.726272269,41.901694239
2007,-87.71954524,41.866899854
2007,-87.638667859,41.793057425
2007,-87.638667859,41.793057425
2007,-87.720666763,41.875942666
2007,-87.720666763,41.875942666
2007,-87.687373967,41.76826976
2007,-87.687373967,41.76826976
2007,-87.750252428,41.927861283
2007,-87.616989408,41.770190602
2007,-87.719445964,41.967360126
2007,-87.628386221,41.709905512
2007,-87.745788678,41.894482351
2007,-87.65793843,41.750435417
2007,-87.659792541,41.750106007
2007,-87.623189842,41.695545389
2007,-87.595794666,41.657654674
2007,-87.756228507,41.973418034
2007,-87.650060959,41.772395385
2007,-87.707606383,41.795281307
2007,-87.647335967,41.85432596
2007,-87.71765959,41.858333169
2007,-87.618605929,41.770529985
2007,-87.568185998,41.767765576
2007,-87.695420776,41.823683452
2007,-87.628196813,41.766749982
2007,-87.609071009,41.759457412
2007,-87.666177045,41.984507804
2007,-87.720769396,41.839804067
2007,-87.697460171,41.85005345
2007,-87.739670791,41.772446057
2007,-87.644486277,41.705082575
2007,-87.661505357,41.842321254
2007,-87.649831859,41.74078789
2007,-87.712754265,41.858443981
2007,-87.680641003,41.793846937
2007,-87.607771031,41.755774593
2007,-87.621034412,41.69145123
2007,-87.653061882,41.72602344
2007,-87.547132912,41.658160906
2007,-87.617018692,41.824862352
2007,-87.726107642,41.924492457
2007,-87.719254095,41.918396751
2007,-87.71303433,41.907309551
2007,-87.663030937,41.780504339
2007,-87.651852227,41.726095858
2007,-87.592707186,41.758708181
2007,-87.752242129,41.908648024
2007,-87.6059438,41.729335371
2007,-87.758669478,41.894907028
2007,-87.600316454,41.750620131
2007,-87.600316454,41.750620131
2007,-87.63827307,41.677063946
2007,-87.72132566,41.870767777
2007,-87.600400377,41.778027946
2007,-87.774353889,41.90827755
2007,-87.688579996,41.995104918
2007,-87.662514144,41.80791948
2007,-87.672889053,41.876254133
2007,-87.741943711,41.893224961
2007,-87.642072751,41.724242659
2007,-87.672514805,41.804890131
2007,-87.72482383,41.894076794
2007,-87.662799249,41.839310125
2007,-87.677765937,41.921800735
2007,-87.573609191,41.771662784
2007,-87.675300318,41.883167009
2007,-87.70224488,41.881932397
2007,-87.643177633,41.706913422
2007,-87.608496532,41.751229121
2007,-87.765544315,41.884227688
2007,-87.625143469,41.773405326
2007,-87.625552607,41.855167994
2007,-87.568819577,41.759786644
2007,-87.562061428,41.751785758
2007,-87.684792074,41.776762536
2007,-87.713698143,41.848888074
2007,-87.645424498,41.736955229
2007,-87.614519556,41.73627756
2007,-87.571098146,41.751214876
2007,-87.684589286,41.769236528
2007,-87.678058176,41.82671144
2007,-87.697775467,41.828208089
2007,-87.722553756,41.899882533
2007,-87.636950906,41.673394993
2007,-87.699489169,41.954864319
2007,-87.719241702,41.900907679
2007,-87.626090364,41.699838941
2007,-87.635593061,41.708618499
2007,-87.638562073,41.853751811
2007,-87.706760951,41.885390178
2007,-87.646259169,41.797828736
2007,-87.646259169,41.797828736
2007,-87.550600714,41.737388488
2007,-87.732215052,41.905290267
2007,-87.674841238,42.011404241
2007,-87.655119329,41.803765128
2007,-87.65040596,41.762334098
2007,-87.619619528,41.810364089
2007,-87.619619528,41.810364089
2007,-87.600156778,41.745007012
2007,-87.7304953,41.878395898
2007,-87.690688646,41.813338597
2007,-87.646681577,41.758930921
2007,-87.603991904,41.752259915
2007,-87.650160053,41.708085806
2007,-87.609329377,41.747557006
2007,-87.640065846,41.764388024
2007,-87.723706204,41.811081649
2007,-87.730039774,41.846003035
2007,-87.694904658,41.743728363
2007,-87.65656296,41.7658997
2007,-87.622826799,41.683284212
2007,-87.525793413,41.696622948
2007,-87.669179653,41.784041766
2007,-87.601577032,41.752562899
2007,-87.610155821,41.754241843
2007,-87.768043697,41.901056752
2007,-87.670552785,41.772114763
2007,-87.65114825,41.954537863
2007,-87.596897186,41.812792045
2007,-87.722323899,41.892397765
2007,-87.577086035,41.765286035
2007,-87.605870527,41.77769498
2007,-87.623111162,41.819697049
2007,-87.62054686,41.782957217
2007,-87.654034601,41.761993362
2007,-87.773317002,41.924770833
2007,-87.71680659,41.918441265
2007,-87.551279583,41.730960457
2007,-87.640481689,41.709693666
2007,-87.613651054,41.748761463
2007,-87.634562206,41.761171295
2007,-87.647905272,41.759319686
2007,-87.596960153,41.761792666
2007,-87.790867208,41.999324802
2007,-87.667439919,41.855034296
2007,-87.621750515,41.671652537
2007,-87.604532478,41.724551322
2007,-87.612867908,41.766687809
2007,-87.692682855,41.87674771
2007,-87.714300877,41.780613661
2007,-87.689330485,41.763601711
2007,-87.744860953,41.898717455
2007,-87.756894825,41.903144579
2007,-87.726858258,41.839732097
2007,-87.658120735,41.89439551
2007,-87.689207808,42.015654173
2007,-87.705236147,41.892590976
2007,-87.646251106,41.789656207
2007,-87.694181501,41.963959389
2007,-87.668420555,41.755299091
2007,-87.617402201,41.786801619
2007,-87.709591869,41.924692071
2007,-87.584782692,41.759691424
2007,-87.752073955,41.901267916
2007,-87.745899023,41.91089621
2007,-87.737188996,41.899764602
2007,-87.733572569,41.878774252
2007,-87.566184887,41.748964781
2007,-87.758406192,41.965168894
2007,-87.656712729,41.726163002
2007,-87.64762656,41.704563468
2007,-87.605068182,41.745230349
2007,-87.736364671,41.880600004
2007,-87.722096308,41.843823254
2007,-87.718933288,41.939196263
2007,-87.732214795,41.902576214
2007,-87.69561155,41.902005554
2007,-87.696057466,41.787212729
2007,-87.674795005,41.902332628
2007,-87.601885283,41.765114538
2007,-87.723456389,41.888789616
2007,-87.723153769,41.906307239
2007,-87.634973054,41.769590554
2007,-87.715335298,41.863356398
2007,-87.661675026,41.729822846
2007,-87.706448943,41.783469058
2007,-87.751995844,41.897730194
2007,-87.620538167,41.830397479
2007,-87.703147659,41.865919165
2007,-87.637623404,41.763484107
2007,-87.556490622,41.749385386
2007,-87.667338068,41.857775217
2007,-87.765356519,41.893820645
2007,-87.686843024,41.762004279
2007,-87.547662583,41.657335737
2007,-87.554895104,41.759207403
2007,-87.756517446,41.879358312
2007,-87.618466247,41.700851077
2007,-87.616720845,41.674340927
2007,-87.688111482,41.763808927
2007,-87.720524072,41.962297333
2007,-87.643011586,41.764510044
2007,-87.606322467,41.735715546
2007,-87.689822778,41.764589674
2007,-87.596111934,41.727011397
2007,-87.717650894,41.858091628
2007,-87.575149329,41.76882164
2007,-87.643976532,41.748327199
2007,-87.601918115,41.659162029
2007,-87.648469754,41.704132148
2007,-87.638838917,41.906511566
2007,-87.723078719,41.790232719
2007,-87.731399256,41.887717361
2007,-87.691293846,41.847126693
2007,-87.757439397,41.873602753
2007,-87.656144094,41.951096013
2007,-87.646773008,41.885675639
2007,-87.603948187,41.705277006
2007,-87.60382826,41.727543644
2007,-87.624255247,41.769173634
2007,-87.670338986,41.828088677
2007,-87.70455914,41.883726108
2007,-87.561193272,41.74043773
2007,-87.619337963,41.683948674
2007,-87.687635682,41.791515401
2007,-87.736335313,41.91727388
2007,-87.580676052,41.741947391
2007,-87.644355611,41.762909953
2007,-87.621952187,41.710831863
2007,-87.690876041,41.909023608
2007,-87.727740155,41.91584029
2007,-87.627392045,41.675233015
2007,-87.698366112,41.910206871
2007,-87.63998901,41.693510137
2007,-87.790588313,41.981055345
2007,-87.707032701,41.859063312
2007,-87.64255203,41.96245015
2007,-87.622430142,41.80929204
2007,-87.625452348,41.784988134
2007,-87.689042168,41.798271499
2007,-87.605272685,41.75404909
2007,-87.605272685,41.75404909
2007,-87.624015069,41.791968965
2007,-87.626025501,41.712105674
2007,-87.626025501,41.712105674
2007,-87.589298618,41.734585688
2007,-87.658862119,41.96596092
2007,-87.652387549,41.964863437
2007,-87.623104662,41.824933076
2007,-87.660270647,41.722221101
2007,-87.617487726,41.790320325
2007,-87.761676271,41.896705794
2007,-87.708448727,41.879139747
2007,-87.592040245,41.759653407
2007,-87.617674413,41.673180525
2007,-87.652387695,41.964849717
2007,-87.694530148,41.877452295
2007,-87.706496471,41.810956095
2007,-87.562183708,41.71461219
2007,-87.687766548,41.779202501
2007,-87.690860739,42.00864107
2007,-87.645527499,41.685038727
2007,-87.608413399,41.781734181
2007,-87.691829041,41.765569632
2007,-87.691829041,41.765569632
2007,-87.604285107,41.65727798
2007,-87.665312002,41.729555894
2007,-87.668628953,41.900414555
2007,-87.749637754,41.928774732
2007,-87.615490575,41.814844458
2007,-87.665525159,41.998666791
2007,-87.761456246,41.909426994
2007,-87.663135029,41.843003119
2007,-87.628929785,41.686612238
2007,-87.676991551,41.803612263
2007,-87.712171304,41.837883555
2007,-87.75815379,41.880332495
2007,-87.599419974,41.763367165
2007,-87.725149,41.807851044
2007,-87.755875985,41.906550549
2007,-87.615175946,41.783892501
2007,-87.674381091,41.751230694
2007,-87.63428537,41.797133544
2007,-87.723873589,41.8634377
2007,-87.62506957,41.722448614
2007,-87.707351672,41.840280577
2007,-87.676609097,41.789342537
2007,-87.720853889,41.798214993
2007,-87.553996731,41.745910678
2007,-87.576475405,41.687439611
2007,-87.604676217,41.730633632
2007,-87.683327303,41.7678792
2007,-87.667841578,41.804934504
2007,-87.678203396,41.796624001
2007,-87.678203396,41.796624001
2007,-87.564045561,41.709901699
2007,-87.627029017,41.850424032
2007,-87.678815744,41.930895594
2007,-87.655908251,41.715910972
2007,-87.749260436,41.89680797
2007,-87.653428602,41.768705076
2007,-87.654639836,41.738988679
2007,-87.751743655,41.88989959
2007,-87.584432159,41.752641782
2007,-87.726508999,41.87707413
2007,-87.645453608,41.793938009
2007,-87.611110785,41.693540849
2007,-87.665176717,41.752151765
2007,-87.707395998,41.841757234
2007,-87.67111828,41.811213142
2007,-87.681522266,42.003591258
2007,-87.674226356,41.791417294
2007,-87.712107282,41.778826261
2007,-87.645565614,41.76287055
2007,-87.746496519,41.8949964
2007,-87.707673975,41.851270366
2007,-87.628445336,41.844112707
2007,-87.759962804,41.911280139
2007,-87.642522171,41.78655201
2007,-87.600153551,41.744968571
2007,-87.675836933,41.806053559
2007,-87.672249161,41.762209384
2007,-87.774524418,41.92452699
2007,-87.647706607,41.841616765
2007,-87.620640876,41.681991817
2007,-87.623376092,41.768451944
2007,-87.727900203,41.921453085
2007,-87.651435012,41.75515014
2007,-87.738769724,41.783081041
2007,-87.731665755,41.837765041
2007,-87.735238688,41.874153389
2007,-87.6645973,41.794539528
2007,-87.585474026,41.728866416
2007,-87.585474026,41.728866416
2007,-87.619949448,41.759445889
2007,-87.618928079,41.783122796
2007,-87.605520738,41.804084538
2007,-87.574361093,41.74798997
2007,-87.661261562,41.855796887
2007,-87.669071708,41.778514138
2007,-87.675300318,41.883167009
2007,-87.60113412,41.783463571
2007,-87.56576258,41.711186545
2007,-87.614619653,41.769352514
2007,-87.729953019,41.901296514
2007,-87.663508322,41.753297403
2007,-87.687766548,41.779202501
2007,-87.578975856,41.766047651
2007,-87.663125948,41.768561722
2007,-87.680843336,42.006663634
2007,-87.691360355,41.862865389
2007,-87.738284736,41.875107747
2007,-87.621010323,41.754658178
2007,-87.56868778,41.752672549
2007,-87.679107086,41.991898244
2007,-87.639252394,41.8207864
2007,-87.612908808,41.768274268
2007,-87.619494498,41.688003027
2007,-87.699268617,41.899566969
2007,-87.623188622,41.772819702
2007,-87.656786895,41.686255437
2007,-87.735464314,41.880279732
2007,-87.636117742,41.790824593
2007,-87.650135449,41.751898652
2007,-87.703028112,41.819013527
2007,-87.691069949,41.847128186
2007,-87.65682132,41.806887177
2007,-87.689883082,41.880219996
2007,-87.657822935,41.767740306
2007,-87.710161425,41.852897515
2007,-87.741943711,41.893224961
2007,-87.760787508,41.899160207
2007,-87.647345431,41.738923407
2007,-87.672591663,41.775268726
2007,-87.688801432,41.878962554
2007,-87.569036976,41.7698816
2007,-87.616145232,41.801538809
2005,-87.646002751,41.801575891
2007,-87.67969138,41.772891614
2007,-87.701315668,41.843178397
2007,-87.751932393,41.943580483
2007,-87.752784467,41.884871908
2007,-87.612194894,41.694167876
2007,-87.625758352,41.690374447
2007,-87.692400898,41.787291181
2007,-87.733694759,41.877880264
2008,-87.718230034,41.925172259
2008,-87.718230034,41.925172259
2008,-87.67969138,41.772891614
2008,-87.718230034,41.925172259
2008,-87.724791421,41.807264618
2008,-87.619972548,41.823176544
2008,-87.701985248,41.846370915
2008,-87.760787508,41.899160207
2008,-87.616794286,41.792988935
2008,-87.658883267,41.808230277
2008,-87.724600706,41.934190803
2008,-87.595465112,41.750237807
2008,-87.707581501,41.961190208
2008,-87.7477704,41.869324965
2008,-87.726916976,41.902660873
2008,-87.726710763,41.858842368
2008,-87.72033308,41.862444646
2008,-87.717889584,41.956380443
2008,-87.632977522,41.660066269
2008,-87.691078312,41.849227593
2008,-87.748644193,41.888662662
2008,-87.646070222,41.829233093
2008,-87.716247283,41.870831162
2008,-87.623776467,41.783012885
2008,-87.694806816,41.857401577
2008,-87.615560874,41.777651649
2008,-87.661189175,41.99818046
2008,-87.704661325,41.831319567
2008,-87.721849969,41.900883179
2008,-87.753330088,41.902500943
2008,-87.709927003,41.885344291
2008,-87.638509526,41.908430535
2008,-87.622769196,41.806824289
2008,-87.658318065,41.993457327
2008,-87.554118677,41.728852906
2008,-87.670739627,41.751462228
2008,-87.670739627,41.751462228
2008,-87.71350458,41.84194404
2008,-87.71350458,41.84194404
2008,-87.644579271,41.771813794
2008,-87.690945816,41.912690293
2008,-87.644703378,41.756095195
2008,-87.550682243,41.728258735
2008,-87.715781195,41.900935773
2008,-87.603419909,41.745815403
2008,-87.669993754,41.814969058
2008,-87.721433976,41.879813404
2008,-87.723864309,41.869826277
2008,-87.66337168,41.747758596
2008,-87.621061298,41.803391597
2008,-87.573889357,41.726136684
2008,-87.637881989,41.773480399
2008,-87.685941318,41.817038668
2008,-87.792302574,41.999691066
2008,-87.716972109,41.753588417
2008,-87.676994406,41.803691863
2008,-87.707731438,41.810702121
2008,-87.767849643,41.8955728
2008,-87.59266619,41.764185533
2008,-87.684915859,41.877565813
2008,-87.650269301,41.756902313
2008,-87.630388022,41.790325892
2008,-87.717593553,41.856033126
2008,-87.773012281,41.879783007
2008,-87.630417465,41.775545332
2008,-87.603846574,41.807142019
2008,-87.622671769,41.678409312
2008,-87.621151496,41.763767383
2008,-87.686154916,41.87085488
2008,-87.718072223,41.786512198
2008,-87.766835223,41.909363097
2008,-87.628976735,41.690698838
2008,-87.648682646,41.789621327
2008,-87.652007802,41.777223184
2008,-87.751943416,41.895411044
2008,-87.74257961,41.873637047
2008,-87.633455664,41.67707862
2008,-87.670189207,41.995554476
2008,-87.624023589,41.792194049
2008,-87.634399903,41.711591584
2008,-87.646580683,41.671721258
2008,-87.602148439,41.77454286
2008,-87.731236702,41.910499189
2008,-87.701985818,41.848179387
2008,-87.72920818,41.874311178
2008,-87.635757636,41.744874654
2008,-87.636941506,41.759089096
2008,-87.628599988,41.707099379
2008,-87.652745741,41.693141811
2008,-87.753982363,41.931925154
2008,-87.667927739,41.782423623
2008,-87.667927739,41.782423623
2008,-87.667927739,41.782423623
2008,-87.662789811,41.806809657
2008,-87.730067748,41.912131362
2008,-87.656565269,41.766028696
2008,-87.614404427,41.686456426
2008,-87.648921643,41.895971128
2008,-87.559978259,41.74000968
2008,-87.726330444,41.873437053
2008,-87.629145872,41.789569094
2008,-87.700992581,41.789117094
2008,-87.710207387,41.854590973
2008,-87.756814803,41.942650115
2008,-87.755593531,41.87104407
2008,-87.620772103,41.695313622
2008,-87.640243993,41.685105781
2008,-87.565145758,41.758049698
2008,-87.565145758,41.758049698
2008,-87.722514831,41.886235208
2008,-87.687051542,41.78651202
2008,-87.552728046,41.742043578
2008,-87.697390745,41.85372763
2008,-87.727782402,41.870541299
2008,-87.725187033,41.912314178
2008,-87.632341337,41.756091788
2008,-87.586199319,41.761111214
2008,-87.601576814,41.752582108
2008,-87.713211146,41.895491073
2008,-87.61140996,41.756137809
2008,-87.61140996,41.756137809
2008,-87.61140996,41.756137809
2008,-87.61140996,41.756137809
2008,-87.61140996,41.756137809
2008,-87.624719943,41.756259091
2008,-87.642934736,41.787059439
2008,-87.682115453,42.017938476
2008,-87.670726607,41.893286172
2008,-87.651145182,41.74444837
