Year,Latitude,Longitude
2004,41.827277651,-87.614438098
2004,36.619446395,-91.686565684
2004,41.955654591,-87.714569399
2004,41.730626171,-87.583889276
2004,36.619446395,-91.686565684
2004,41.801512193,-87.650507242
2004,41.814918876,-87.74382384
2004,36.619446395,-91.686565684
2004,41.895420644,-87.720539406
2004,41.954016661,-87.652105978
2004,41.81523908,-87.682173669
2004,42.001701089,-87.672027468
2004,41.79393697,-87.67238896
2004,41.907949831,-87.667613998
2004,41.790899014,-87.614793384
2004,41.736830917,-87.648503513
2004,41.967665781,-87.662730846
2004,41.768762371,-87.618559567
2004,36.619446395,-91.686565684
2004,41.808855298,-87.750529564
2004,41.772730648,-87.571587649
2004,41.769321463,-87.676355119
2004,36.619446395,-91.686565684
2004,41.711743054,-87.641745215
2004,41.908472059,-87.735076421
2004,36.619446395,-91.686565684
2004,41.816571942,-87.688345192
2004,41.739098268,-87.644921637
2004,41.877905851,-87.688771659
2004,41.727510629,-87.662827434
2004,41.745265005,-87.600161171
2004,41.805844487,-87.670971838
2004,41.899666325,-87.640015058
2004,41.927119626,-87.723179644
2004,41.845403158,-87.700167049
2004,41.669743339,-87.638033394
2004,41.81136185,-87.700418035
2004,41.790196981,-87.642615048
2004,41.790196981,-87.642615048
2004,41.899565113,-87.749099403
2004,41.795764158,-87.645195709
2004,41.683103524,-87.637248929
2004,41.939297628,-87.710750677
2004,41.90767894,-87.756523404
2004,41.810800457,-87.595731527
2004,41.725026736,-87.643309849
2004,41.742092997,-87.553943963
2004,41.793465964,-87.642704634
2004,41.858293378,-87.726165324
2004,41.880051337,-87.753540489
2004,41.911050094,-87.69701312
2004,41.853479119,-87.726008976
2004,41.791516727,-87.683975972
2004,41.829614746,-87.622652971
2004,41.736952879,-87.645490473
2004,41.769414467,-87.66394187
2004,41.873613214,-87.712060461
2004,41.866792739,-87.715434371
2004,41.920576655,-87.746736196
2004,41.769897392,-87.593670899
2004,41.994686924,-87.700753265
2004,41.748102615,-87.631808947
2004,36.619446395,-91.686565684
2004,41.883294392,-87.731543595
2004,41.842002544,-87.720829166
2004,41.906260278,-87.727760903
2004,41.777049211,-87.708795515
2004,41.809623853,-87.598408034
2004,41.91245631,-87.663445006
2004,41.903446827,-87.734447423
2004,41.73327429,-87.55133578
2004,41.68182957,-87.617937343
2004,42.015476798,-87.664904059
2004,41.950026404,-87.727990154
2004,41.744745858,-87.635788345
2004,41.79148596,-87.657236312
2004,41.923346732,-87.724292242
2004,41.767956594,-87.645709239
2004,41.882024481,-87.693100188
2004,41.858422352,-87.668671214
2004,41.798637445,-87.604702193
2004,41.775232383,-87.70877648
2004,41.817985189,-87.610444283
2004,41.811262257,-87.744117808
2004,41.700250843,-87.669372433
2004,41.880715741,-87.726507595
2004,41.92082527,-87.769522744
2004,41.846304142,-87.706830516
2004,41.775142326,-87.682176139
2004,41.76113031,-87.67693716
2004,41.758770652,-87.585405474
2004,41.671313211,-87.645347874
2004,41.680215474,-87.672884042
2004,41.764227937,-87.650451856
2004,41.764227937,-87.650451856
2004,41.736793013,-87.594541841
2004,41.740133369,-87.579414802
2004,41.865189021,-87.711169147
2004,41.961209182,-87.705025976
2004,41.81326591,-87.632279516
2004,41.909427341,-87.761526045
2004,41.931311524,-87.714734901
2004,41.903486284,-87.689502591
2004,41.774039121,-87.662148754
2004,41.839658924,-87.728073647
2004,41.980017106,-87.65706246
2004,41.765800217,-87.686944209
2004,41.793936717,-87.672344957
2004,41.843199549,-87.728172398
2004,41.920664488,-87.780477616
2004,41.855539054,-87.678384337
2004,41.745901647,-87.6560438
2004,41.745901647,-87.6560438
2004,41.907680799,-87.756347051
2004,41.864532095,-87.686637202
2004,41.765389154,-87.632738654
2004,41.778587277,-87.617291928
2004,41.771934088,-87.641762564
2004,41.839955532,-87.706121788
2004,41.756746185,-87.562691066
2004,41.759947729,-87.66365908
2004,41.786129066,-87.649808819
2004,41.669966483,-87.640446672
2004,41.764227396,-87.644385503
2004,41.919159388,-87.683796829
2004,41.904376845,-87.666196419
2004,41.926859365,-87.757265678
2004,41.912538479,-87.731298363
2004,41.904790742,-87.69261564
2004,36.619446395,-91.686565684
2004,41.951791762,-87.808442022
2004,41.857683731,-87.674313553
2004,41.790927219,-87.629545378
2004,41.713610358,-87.644223089
2004,41.886223185,-87.73905197
2004,41.86630331,-87.714238568
2004,41.846434616,-87.696622508
2004,41.803121603,-87.609478066
2004,41.846434616,-87.696622508
2004,41.859958895,-87.70670459
2004,41.86427091,-87.660284397
2004,41.770555286,-87.724991869
2004,41.749773746,-87.686504008
2004,41.764777525,-87.676463791
2004,41.908425822,-87.767089649
2004,41.993457327,-87.658318065
2004,41.839804007,-87.627964177
2004,41.899957283,-87.640026603
2004,41.781647309,-87.605957848
2004,41.903146549,-87.756740524
2004,41.780331258,-87.610497042
2004,41.786496067,-87.619015299
2004,41.780087726,-87.683662323
2004,41.902670403,-87.629946882
2004,41.751827103,-87.559231739
2004,41.788376502,-87.665651405
2004,41.756197144,-87.563892427
2004,41.80802998,-87.634555726
2004,41.689005269,-87.619142927
2004,41.689005269,-87.619142927
2004,41.689005269,-87.619142927
2004,41.902453573,-87.666271541
2004,41.679123405,-87.629900993
2004,41.75097171,-87.682871235
2004,41.753770131,-87.615017075
2004,41.770124866,-87.645755734
2004,41.77278508,-87.575252959
2004,41.947660678,-87.770565586
2004,41.711764929,-87.617532263
2005,41.755589111,-87.598020614
2005,41.746447258,-87.553400264
2005,41.767034119,-87.580005338
2005,41.722429119,-87.560716591
2005,41.908880377,-87.649445039
2005,41.908880377,-87.649445039
2005,41.903700111,-87.644078325
2005,41.904192368,-87.647000785
2005,41.939919247,-87.653428539
2005,41.908880377,-87.649445039
2005,41.768125466,-87.650557151
2005,41.919573251,-87.77557074
2005,41.934022485,-87.765113907
2005,41.675479189,-87.639424855
2005,41.675498398,-87.639424648
2005,41.980757148,-87.692792486
2005,41.748890402,-87.601479486
2005,41.926885578,-87.725618252
2005,41.993457327,-87.658318065
2005,41.706525472,-87.605647981
2005,41.933102333,-87.6939825
2005,41.918313209,-87.703826577
2005,41.76400655,-87.667436288
2005,41.90988254,-87.783366427
2005,41.703614913,-87.55961622
2005,41.721994032,-87.569938072
2005,41.938702071,-87.643517755
2005,41.794731772,-87.620357737
2005,41.80772238,-87.664951721
2005,41.781776856,-87.597857154
2005,41.835872212,-87.729188179
2005,41.892399066,-87.633144732
2005,41.726307646,-87.637280978
2005,41.707455731,-87.605637491
2005,41.885727834,-87.764242013
2005,41.920023019,-87.717518892
2005,41.656895901,-87.551982327
2005,41.812289384,-87.611524425
2005,41.795428379,-87.662193344
2005,41.965833128,-87.686731531
2005,41.746509155,-87.621261646
2005,41.976796312,-87.66235924
2005,41.976796312,-87.66235924
2005,41.932848117,-87.715212519
2005,41.920945185,-87.782926045
2005,41.719219606,-87.617709608
2005,41.776631116,-87.588878829
2005,41.880830196,-87.750188129
2005,41.85683081,-87.669642091
2005,41.799481546,-87.594214647
2005,41.852741028,-87.71624868
2005,41.780946398,-87.621995369
2005,41.841855999,-87.628741678
2005,41.851074338,-87.706449961
2005,41.7731575,-87.634868375
2005,41.758868487,-87.576875505
2005,41.869324647,-87.747707988
2005,41.675293409,-87.627395046
2005,41.931390046,-87.757257989
2005,41.858293737,-87.720035006
2005,41.909719991,-87.7948117
2005,41.776855857,-87.6847948
2005,41.786457287,-87.690502497
2005,41.769896519,-87.593535274
2005,41.883148997,-87.763288073
2005,41.768054437,-87.569117315
2005,41.723125438,-87.622237861
2005,41.910099812,-87.759352492
2005,41.758868487,-87.576875505
2005,41.992325401,-87.657627425
2005,41.805565622,-87.72473781
2005,41.791502151,-87.67180158
2005,41.873934562,-87.755751088
2005,41.857852805,-87.651563764
2005,41.903700111,-87.644078325
2005,41.769661943,-87.644525308
2005,41.751883525,-87.554990931
2005,41.78656651,-87.637648911
2005,41.77699219,-87.679796392
2005,41.763091292,-87.628108584
2005,41.736836559,-87.554187053
2005,41.910882489,-87.745899149
2005,41.896249083,-87.729805862
2005,41.847398722,-87.708776065
2005,41.856402776,-87.642659284
2005,41.757489974,-87.636621606
2005,41.795211762,-87.685651277
2005,41.790512312,-87.721469931
2005,41.720707239,-87.631088682
2005,41.757435477,-87.626352626
2005,41.733932151,-87.603356625
2005,41.793487652,-87.705295191
2005,41.879150656,-87.737876354
2005,41.885028339,-87.675428114
2005,41.754036152,-87.619833441
2005,41.931526845,-87.786929086
2005,41.754624469,-87.563863568
2005,41.908413428,-87.754694627
2005,41.842709067,-87.626890005
2005,41.688788281,-87.697117655
2005,41.777640075,-87.605867481
2005,41.874621573,-87.754848987
2005,41.746241919,-87.662119548
2005,41.891841157,-87.711674507
2005,41.745880737,-87.597314236
2003,41.787402391,-87.659559966
2005,41.75894376,-87.570412933
2005,41.877111606,-87.723740014
2005,41.872868978,-87.661747319
2005,41.786247966,-87.658314366
2005,41.866303706,-87.71431199
2005,41.75156675,-87.57909046
2005,41.746916341,-87.602630568
2005,41.771524452,-87.582203652
2005,41.851869521,-87.697842267
2005,41.810317198,-87.74445293
2005,41.803119714,-87.609613791
2005,41.786887482,-87.625501123
2005,41.666054918,-87.636217512
2005,41.780822299,-87.636222438
2005,41.6732055,-87.620368119
2005,41.852592882,-87.711170104
2005,41.909371462,-87.766306125
2005,41.780219556,-87.688551953
2005,41.741698487,-87.587959696
2005,41.966022154,-87.669366722
2005,41.861559271,-87.65976218
2005,41.808077619,-87.657656097
2005,41.855779726,-87.658802374
2005,41.896121549,-87.629765311
2005,41.762858933,-87.630944478
2005,41.677141624,-87.640684521
2005,41.812728476,-87.745876133
2005,41.817187071,-87.614015362
2005,41.91737616,-87.749826142
2005,41.874153389,-87.735238688
2005,41.921683218,-87.710385465
2005,41.889328196,-87.753254614
2005,41.796433919,-87.603858002
2005,41.763159424,-87.610370918
2005,41.736126864,-87.629184056
2005,41.879779138,-87.724280162
2005,41.86556965,-87.730046763
2005,41.830474313,-87.620537314
2005,41.893839854,-87.765356348
2005,41.966517688,-87.718939265
2005,41.739995819,-87.562407715
2005,41.755339469,-87.663560389
2005,41.671700256,-87.641705495
2005,41.795026937,-87.665828089
2005,41.914403235,-87.719130719
2005,41.685865771,-87.67522423
2005,41.850954446,-87.731230184
2005,41.787663136,-87.691190812
2005,41.99939998,-87.698995878
2005,41.78701723,-87.645505595
2005,41.783843163,-87.67281163
2005,41.906262537,-87.727669042
2005,41.813728138,-87.74709588
2005,41.670593543,-87.636131945
2005,41.822419341,-87.702059168
2005,41.771444074,-87.646999044
2005,41.885338116,-87.738777398
2005,41.775073286,-87.593695751
2005,41.780833211,-87.660607674
2005,41.759042154,-87.562132147
2005,41.815067117,-87.665132148
2005,41.85410952,-87.724824748
2005,41.828695766,-87.613016949
2005,41.683044898,-87.642085558
2005,41.881169658,-87.725680737
2005,41.842709067,-87.626890005
2005,41.896664035,-87.629175344
2005,41.703385372,-87.633836943
2005,41.778537705,-87.672682761
2005,41.780818358,-87.661821414
2005,41.7678792,-87.683327303
2005,41.878588343,-87.745919604
2005,41.837622327,-87.731663422
2005,41.727426961,-87.610987818
2005,41.788999312,-87.638781344
2005,41.889328196,-87.753254614
2005,41.859047012,-87.708574633
2005,41.873578134,-87.764614167
2005,41.80887363,-87.601684809
2005,41.773621973,-87.694886916
2005,41.826363084,-87.63297685
2005,41.909876642,-87.727138915
2005,41.815648581,-87.687628112
2005,41.753297938,-87.644110254
2005,41.745498952,-87.550351969
2005,41.777521029,-87.739818299
2005,41.810949891,-87.723700117
2005,41.76591285,-87.660202733
2005,41.705920727,-87.618607847
2005,41.7475849,-87.555240741
2005,41.744327713,-87.663286425
2005,41.959807503,-87.666221514
2005,41.796860609,-87.602771301
2005,41.873185004,-87.743795434
2005,41.767259848,-87.575105403
2005,41.917841667,-87.721684427
2005,41.878260162,-87.625441057
2005,41.875223384,-87.7288985
2005,41.680629362,-87.645658652
2005,41.718858531,-87.572194892
2005,41.968010166,-87.749364293
2005,41.803106742,-87.668777414
2005,41.880421254,-87.751260433
2005,41.752892887,-87.582120402
2005,41.772065828,-87.641764814
2005,41.860577494,-87.733122246
2005,41.837605816,-87.724364613
2005,41.916354342,-87.725310341
2005,41.911516547,-87.7801855
2005,41.753961271,-87.611361053
2005,41.897762642,-87.64060498
2005,41.967250922,-87.710886734
2005,41.964688389,-87.709977733
2005,41.855906242,-87.727274434
2005,41.730810629,-87.640386703
2005,41.904563274,-87.640674736
2005,41.923877776,-87.772512723
2005,41.937487289,-87.710400747
2005,41.861105328,-87.649814857
2005,41.862929749,-87.659013575
2005,41.916357832,-87.702056472
2005,41.795358166,-87.660980217
2005,41.765011746,-87.656766564
2005,41.767466251,-87.689431132
2005,41.752955186,-87.614157597
2005,41.752955186,-87.614157597
2005,41.752955186,-87.614157597
2005,41.762318036,-87.597577257
2005,41.706052215,-87.642805979
2005,41.899766564,-87.737038376
2005,41.79864951,-87.663491015
2005,41.787963598,-87.709866645
2005,41.778509628,-87.688510421
2005,41.897028342,-87.736612062
2005,41.877072569,-87.726733001
2005,41.797506864,-87.684348255
2005,41.669904327,-87.628420197
2005,41.799421534,-87.673601553
2005,41.879266795,-87.728070908
2005,41.76328178,-87.715017312
2005,41.67443909,-87.625475365
2005,41.764862971,-87.66794427
2005,41.797788607,-87.606299785
2005,41.877529542,-87.688220976
2005,41.771076886,-87.619615301
2005,41.806096519,-87.660039016
2005,41.765279527,-87.607997512
2005,41.699247596,-87.619663099
2005,42.014551937,-87.664420649
2005,41.861751313,-87.712847101
2005,41.671623667,-87.634488374
2005,41.809595542,-87.634773467
2005,41.851926037,-87.693686723
2005,41.987951293,-87.655323262
2005,41.78495812,-87.620598031
2005,41.67993472,-87.615534958
2005,41.77484679,-87.687186995
2005,41.78815819,-87.697800852
2005,41.856554427,-87.661282997
2005,41.765067231,-87.741916142
2005,42.001352197,-87.690805303
2005,41.736763314,-87.596755181
2005,41.888426381,-87.752917551
2005,41.798622304,-87.698819709
2005,41.899886709,-87.717683015
2005,41.768069819,-87.567306284
2005,41.860650355,-87.728180422
2005,41.754780109,-87.657082931
2005,41.843892459,-87.622098627
2005,41.783427656,-87.608452988
2005,41.812741508,-87.694340847
2005,41.812741508,-87.694340847
2005,42.021514626,-87.67307347
2005,41.928845536,-87.710870694
2005,41.778581035,-87.665463386
2005,41.938058558,-87.719660916
2005,41.8112053,-87.748545797
2005,41.91972213,-87.742246596
2005,41.901093655,-87.75451828
2005,41.782398888,-87.68617622
2005,41.8606726,-87.726675109
2005,41.78033548,-87.699520645
2005,41.775283736,-87.67138536
2005,41.84691915,-87.729950423
2005,41.902972829,-87.748436512
2005,41.90724073,-87.694475723
2005,41.912314178,-87.725187033
2005,41.932154451,-87.774781254
2005,41.904192368,-87.647000785
2005,41.880669729,-87.688846702
2005,41.804890217,-87.667302871
2005,41.752533797,-87.579669171
2005,41.749468625,-87.604371641
2005,41.648678084,-87.614886812
2005,41.736029804,-87.646702072
2005,41.926428617,-87.773372324
2005,41.978552752,-87.70006709
2005,41.750751798,-87.708519102
2005,41.702629983,-87.606310777
2005,41.91894317,-87.730709065
2005,41.751943915,-87.682029516
2005,41.932461255,-87.638888239
2005,41.708080277,-87.628343903
2005,41.768871442,-87.584415712
2005,41.766235366,-87.649294236
2005,41.78836534,-87.626625255
2005,41.767812549,-87.650545806
2005,41.86990155,-87.718422415
2005,41.858994084,-87.713494136
2005,41.795769549,-87.620870654
2005,41.826333505,-87.614419308
2005,41.805026135,-87.616480456
2005,41.862090825,-87.721397398
2005,41.910076561,-87.756902265
2005,41.791061218,-87.623225671
2005,41.889339104,-87.717406023
2005,41.758536614,-87.586130225
2005,41.6772281,-87.61498301
2005,41.844241543,-87.725417387
2005,41.738686553,-87.666785585
2005,41.884670612,-87.760241178
2005,41.881235021,-87.757539789
2005,41.897885763,-87.638726692
2005,41.862898145,-87.711275792
2005,41.980639456,-87.65510293
2005,41.753349598,-87.651388102
2005,41.772636876,-87.575251038
2005,41.800660478,-87.646199579
2005,41.759366666,-87.653967008
2005,41.771326654,-87.726590238
2005,41.878892807,-87.723774494
2005,42.021156986,-87.671012579
2005,41.751693834,-87.648920921
2005,41.786308336,-87.629056888
2005,41.705790877,-87.628240739
2005,41.853722996,-87.697544955
2005,41.850976869,-87.696217762
2005,41.899261233,-87.699561823
2005,41.78890665,-87.704650532
2005,41.755644606,-87.640508123
2005,41.784159103,-87.66433485
2005,41.747644003,-87.603560435
2005,41.750819013,-87.632182489
2005,41.821789385,-87.601875318
2005,41.911880784,-87.764307348
2005,41.800464977,-87.723370404
2005,41.800818923,-87.642875079
2005,41.87448398,-87.718334431
2005,41.90276665,-87.775386429
2005,41.980554579,-87.657928425
2005,41.764932153,-87.576272783
2005,41.799621611,-87.655643463
2005,41.915572944,-87.707564374
2005,41.751305337,-87.603628907
2005,41.936674656,-87.680697233
2005,41.728527453,-87.662131797
2005,41.742183808,-87.600694557
2005,41.780145476,-87.68611455
2005,41.703792164,-87.647601797
2005,41.759866071,-87.60296382
2005,41.76419045,-87.667441718
2005,41.770621253,-87.582573441
2005,41.890404751,-87.716547396
2005,41.780388326,-87.689774839
2005,41.691874338,-87.611872683
2005,41.765078582,-87.609205731
2005,41.786301639,-87.700030229
2005,41.709227068,-87.564526046
2005,42.007356038,-87.66148997
2005,41.671872535,-87.635700877
2005,41.97097739,-87.707323915
2005,41.893547279,-87.724329346
2005,41.762667239,-87.649203846
2005,41.876674449,-87.753794998
2005,41.87886043,-87.726470068
2005,41.793810528,-87.654006786
2005,41.860731658,-87.721770113
2005,42.005562771,-87.659393242
2005,41.685242092,-87.629259575
2005,41.893634814,-87.71554301
2005,41.773966981,-87.613076067
2005,41.913331121,-87.698107359
2005,41.930854612,-87.707392983
2005,41.879964711,-87.679666232
2005,41.75024669,-87.607631727
2005,41.826466155,-87.625615672
2005,41.76576088,-87.707094214
2005,41.791544304,-87.668170785
2005,41.866235446,-87.720517147
2005,41.871020381,-87.736472172
2005,41.907607019,-87.762449687
2005,42.015476798,-87.664904059
2005,41.782155088,-87.6103189
2005,41.792864056,-87.624533263
2005,41.782270213,-87.622167729
2005,41.69941558,-87.623301059
2005,41.7049345,-87.602736241
2005,41.877447207,-87.695095677
2005,41.830109681,-87.610058377
2005,41.912935438,-87.71663914
2005,41.757914316,-87.573676076
2005,41.765185248,-87.570144721
2005,41.725123953,-87.593649831
2005,41.779601956,-87.655165014
2005,41.921755969,-87.729135641
2005,41.909296239,-87.772221562
2005,41.789793556,-87.655978004
2005,41.860300917,-87.717681095
2005,41.934191161,-87.752752715
2005,41.854982483,-87.727995263
2005,41.887593894,-87.700272105
2005,41.854712517,-87.734604965
2005,41.872817949,-87.70209956
2005,41.902233329,-87.664734696
2005,41.810865786,-87.609016735
2005,41.768918037,-87.620203755
2005,41.884499905,-87.741197902
2005,41.777688461,-87.739824088
2005,41.784987722,-87.660080247
2005,41.877967857,-87.726338978
2005,41.745087662,-87.624377421
2005,41.685157985,-87.635718461
2005,41.771209351,-87.682105941
2005,41.793223108,-87.65120397
2005,41.751188365,-87.610739804
2005,41.78878706,-87.649142548
2005,41.880417403,-87.751583614
2005,41.673185855,-87.622513271
2005,41.882209791,-87.76703474
2005,41.863832272,-87.716564226
2005,41.8665066,-87.696214119
2005,41.879611416,-87.709395197
2005,41.765564193,-87.622366914
2005,41.763781977,-87.585864104
2005,41.737448633,-87.546148296
2005,41.767375557,-87.584378126
2005,41.906342131,-87.760837224
2005,41.731545427,-87.662939347
2005,41.773816617,-87.630000084
2005,41.870770078,-87.696017577
2005,41.656469322,-87.614891712
2005,41.88090279,-87.712217526
2005,41.823830268,-87.687318443
2005,41.860304719,-87.718903489
2005,41.865622639,-87.727601201
2005,41.803114376,-87.621053366
2006,41.774907335,-87.660445972
2006,41.87710575,-87.724188045
2006,41.820221086,-87.61778581
2006,41.688241624,-87.618144556
2006,41.890030854,-87.709815329
2006,41.763448904,-87.583602738
2006,41.760811773,-87.64915025
2006,41.81621491,-87.739703297
2006,41.782332259,-87.597165171
2006,41.758189762,-87.627627142
2006,41.791544829,-87.673018596
2006,41.896652657,-87.767013681
2006,41.817785317,-87.609210238
2006,41.860232898,-87.709146772
2006,41.762794385,-87.62002232
2006,41.702128834,-87.565134263
2006,41.958217778,-87.704485493
2006,41.80633855,-87.662475618
2006,41.781374962,-87.617209584
2006,41.830276758,-87.685404331
2006,41.857178186,-87.666129235
2006,41.902533149,-87.735003295
2006,41.853853291,-87.625519384
2006,41.793257667,-87.634129462
2006,41.902074239,-87.731209331
2006,41.902074239,-87.731209331
2006,41.902074239,-87.731209331
2006,42.01718607,-87.682995282
2006,41.75242239,-87.602784346
2006,41.918552543,-87.721707033
2006,41.851602571,-87.720425599
2006,41.851602571,-87.720425599
2006,41.870997761,-87.701963262
2006,41.704334583,-87.631083766
2006,41.881737011,-87.751509217
2006,41.78139966,-87.728944482
2006,41.764678954,-87.621669247
2006,41.703582996,-87.535286161
2006,41.763067618,-87.582368271
2006,41.879243784,-87.697405876
2006,41.924848886,-87.693208714
2006,41.817454046,-87.68806854
2006,41.919447417,-87.776784373
2006,36.619446395,-91.686565684
2006,41.789934079,-87.635892708
2006,41.75328779,-87.646540159
2006,41.720649612,-87.63108931
2006,41.771294134,-87.670062673
2006,41.899283022,-87.696061056
2006,41.84032682,-87.709798991
2006,41.864185211,-87.683523865
2006,41.757725557,-87.644744591
2006,41.826974244,-87.646017332
2006,41.994503033,-87.700747729
2006,41.89116891,-87.758578112
2006,41.765709524,-87.674361249
2006,41.727125922,-87.587915691
2006,41.665514159,-87.618769441
2006,41.894856745,-87.662369136
2006,41.852919639,-87.670963544
2006,41.770945134,-87.685855121
2006,41.80262341,-87.616243167
2006,41.797178266,-87.633067324
2006,41.911893017,-87.710609256
2006,41.800709473,-87.585922883
2006,41.848549403,-87.626979903
2006,41.815592286,-87.691293414
2006,41.876616651,-87.75812836
2006,41.860198373,-87.710369536
2006,41.720790031,-87.536498193
2006,41.664250349,-87.635512338
2006,42.017031669,-87.670871389
2006,41.664247982,-87.63557458
2006,41.763589484,-87.599424772
2006,41.917498492,-87.696419974
2006,41.777541862,-87.615558432
2006,41.852675169,-87.716249313
2006,41.908812281,-87.731388482
2006,41.754592961,-87.741528537
2006,41.729782134,-87.664104361
2006,41.756448661,-87.573645716
2006,41.677392272,-87.628645977
2006,41.682243383,-87.642057528
2006,41.853227802,-87.634063979
2006,41.783530597,-87.697175569
2006,41.804855889,-87.676113259
2006,41.722460108,-87.576090212
2006,41.92418567,-87.68359519
2006,41.786538669,-87.685448906
2006,41.735567532,-87.622580595
2006,41.891428482,-87.668380562
2006,41.740926349,-87.639962841
2006,41.991439996,-87.658258453
2006,41.697603447,-87.619615366
2006,41.78314792,-87.725331171
2006,41.885598321,-87.758624371
2006,41.761272458,-87.582308566
2006,41.76486708,-87.580569518
2006,41.725896149,-87.654275775
2006,41.81104771,-87.69918863
2006,41.87828717,-87.714185338
2006,41.729659769,-87.662885683
2006,41.86299009,-87.703473782
2006,41.864552974,-87.707243454
2006,41.914383719,-87.763792792
2006,41.895288603,-87.73032912
2006,41.754725641,-87.567505295
2006,41.946138719,-87.746123308
2006,41.677186416,-87.628640902
2006,41.791462084,-87.718945315
2006,41.919913958,-87.799326324
2006,41.899525741,-87.722546136
2006,41.76975684,-87.649385128
2006,41.758952867,-87.638464025
2006,41.717695467,-87.635839192
2006,41.923919755,-87.805686748
2006,41.749220678,-87.557701929
2006,41.888648576,-87.722220069
2006,41.679716575,-87.638083456
2006,41.883031715,-87.753021461
2006,41.798553638,-87.674435627
2006,41.806808283,-87.663024571
2006,41.767829035,-87.650549297
2006,41.845734406,-87.713603791
2006,41.882750685,-87.768205083
2006,41.768245229,-87.688869821
2006,41.838756724,-87.722496819
2006,41.88907661,-87.670744403
2006,41.89652481,-87.639211587
2006,41.871650509,-87.72373316
2006,41.763315857,-87.620031206
2006,41.880751096,-87.723855981
2006,41.794856483,-87.674330475
2006,41.778410714,-87.690938493
2006,41.97852489,-87.836589041
2006,41.878037627,-87.701122857
2006,41.771105569,-87.61804966
2006,41.88687358,-87.763416552
2006,41.931626396,-87.739549467
2006,41.823242115,-87.701966702
2006,41.877231343,-87.714316703
2006,41.786087136,-87.64737823
2006,41.775098286,-87.645882255
2006,41.764671452,-87.684844209
2006,41.856095633,-87.71390755
2006,41.749165772,-87.557698925
2006,41.772022709,-87.638711569
2006,41.73115215,-87.554046926
2006,41.80597237,-87.663682494
2006,41.891913851,-87.766559718
2006,41.87006313,-87.660131851
2006,41.87006313,-87.660131851
2006,41.715680818,-87.643058205
2006,41.871521869,-87.715579751
2006,41.739356587,-87.668753585
2006,41.742442902,-87.572990044
2006,41.714524235,-87.620384149
2006,41.875168041,-87.733521834
2006,41.899946678,-87.723780004
2006,41.656229667,-87.596970934
2006,41.745832428,-87.601781719
2006,41.937269455,-87.702669885
2006,41.838704173,-87.726042275
2006,41.794906533,-87.668253373
2006,41.683235288,-87.63725483
2006,41.763913228,-87.667433588
2006,41.850977613,-87.721077561
2006,41.878714908,-87.73851933
2006,41.751270583,-87.605938082
2006,41.904345892,-87.734773309
2006,41.936389472,-87.712403455
2006,41.874030718,-87.748182746
2006,41.787113361,-87.606735755
2006,41.781840195,-87.692253528
2006,41.799462461,-87.595942248
2006,41.693615277,-87.68284896
2006,41.856095633,-87.71390755
2006,41.903446827,-87.734447423
2006,41.790842609,-87.63501745
2006,41.760090211,-87.590836687
2006,41.732569819,-87.640400769
2006,41.924553066,-87.720984615
2006,41.85390675,-87.681855019
2006,41.934719406,-87.705050827
2006,41.886081621,-87.756497369
2006,41.766480771,-87.584355543
2006,41.883176938,-87.741151361
2006,41.791544829,-87.673018596
2006,41.772364083,-87.652183869
2006,41.862009675,-87.726273338
2006,41.895476313,-87.714544578
2006,41.764167937,-87.595048945
2006,41.751760891,-87.657001014
2006,41.876776356,-87.702317641
2006,41.743949634,-87.575082912
2006,41.904807025,-87.691109338
2006,41.881982656,-87.697426458
2006,41.741505268,-87.611423652
2006,41.741505268,-87.611423652
2006,41.767525387,-87.674210703
2006,41.883167009,-87.675300318
2006,41.751861269,-87.648926472
2006,41.794856483,-87.674330475
2006,41.758625915,-87.601280918
2006,41.939920707,-87.653211667
2006,41.767382267,-87.622585108
2006,41.749053265,-87.55770028
2006,41.86188416,-87.714071948
2006,41.798587035,-87.659846238
2006,41.776609827,-87.676269741
2006,41.858233936,-87.727380936
2006,41.706181257,-87.639171722
2006,41.87849745,-87.730498018
2006,41.717378186,-87.655273828
2006,41.722453222,-87.655407293
2006,41.761228524,-87.667772896
2006,41.798283438,-87.708593054
2006,41.932545457,-87.745365981
2006,41.938456565,-87.70196353
2006,41.914271626,-87.715061131
2006,41.723078428,-87.659521747
2006,41.678018588,-87.62339354
2006,41.965911528,-87.65886264
2006,41.885413255,-87.704957578
2006,41.78015499,-87.584687735
2006,41.892527477,-87.719887592
2006,41.820921443,-87.698163036
2006,41.752188169,-87.605227749
2006,41.735816901,-87.661286494
2006,41.758906715,-87.658809886
2006,41.797972468,-87.643683122
2006,41.899876756,-87.718898949
2006,41.762139765,-87.664959482
2006,41.65464198,-87.596743849
2006,41.775331973,-87.702392815
2006,41.763081338,-87.582368111
2006,41.963077284,-87.654759753
2006,41.771989936,-87.623472718
2006,41.68078465,-87.639078661
2006,41.680386323,-87.654168733
2004,41.849223127,-87.641635424
2006,41.796626686,-87.677711947
2006,41.791008191,-87.701043668
2006,41.753694936,-87.555016689
2006,41.883167009,-87.675300318
2006,41.895468089,-87.715565745
2006,41.750016955,-87.55857919
2006,41.875259067,-87.726298517
2006,41.806695412,-87.673868046
2006,41.808559899,-87.621194785
2006,41.751185092,-87.567444769
2006,41.690697149,-87.629148835
2006,41.739476258,-87.660083169
